president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joe Biden,Voters,3/23/2022,10/12/2021,10/14/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,43,56,45.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76813,146419,10/15/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/12/2021,10/18/2021,Climate Nexus,"",2678,rv,1.0881422,0,46,50,45.349683,50.852856,"","",https://static1.squarespace.com/static/5888d6bad2b857a30238e864/t/618ee395e92b2f2db7daf219/1636754326823/National+Poll+Toplines+1111.pdf,77575,149908,11/16/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/13/2021,10/17/2021,Selzer & Co.,A+,735,lv,1.5594803,0,40,51,41.124106,50.928188,"","",https://www.grinnell.edu/sites/default/files/docs/2021-10/GCNP%20Oct21%20Toplines%20Methodology%20Crosstabs%20v2.pdf,76897,146556,10/20/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/13/2021,10/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,42,56,44.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76856,146485,10/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/14/2021,10/16/2021,RMG Research,B-,1200,rv,.46178175,0,47,48,46.448111,49.157927,"","",https://scottrasmussen.com/bidens-approval-stabilizes-47-approve-48-disapprove/,76911,146632,10/21/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/14/2021,10/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,42,56,44.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76892,146540,10/19/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/14/2021,10/18/2021,McLaughlin & Associates,C/D,1000,lv,.75936529,0,45,54,44.358798,52.86209,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/10/National-Monthly-October-Release.pdf,76905,146591,10/20/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/16/2021,10/18/2021,Morning Consult,B,1998,rv,.83280333,0,45,52,43.431571,52.371327,"","",https://assets.morningconsult.com/wp-uploads/2021/10/20054637/2110084_crosstabs_POLITICO_RVs_v1_SH.pdf,76896,146551,10/20/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/17/2021,10/17/2021,Redfield & Wilton Strategies,B/C,1500,rv,.91987834,0,43,39,44.672108,44.44042,"","",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/,76922,146660,10/21/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/15/2021,10/18/2021,Quinnipiac University,A-,1168,rv,1.5903594,0,40,51,42.509012,50.620559,"","",https://poll.qu.edu/poll-release?releaseid=3825,76893,146548,10/19/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/15/2021,10/19/2021,Echelon Insights,B/C,915,lv,.76895053,0,48,51,46.736229,51.002156,"","",https://echeloninsights.com/in-the-news/october-omnibus-political/,76908,146637,10/21/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/17/2021,10/19/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20617394,0,41,58,43.254228,52.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76903,146576,10/20/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/16/2021,10/19/2021,Beacon Research/Shaw & Company Research,A,1003,rv,1.7810761,0,46,53,44.764447,52.497254,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-16-19_National_Topline_October-20-Release.pdf,76909,146623,10/20/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/16/2021,10/19/2021,YouGov,B+,1268,rv,1.0945709,0,45,48,45.729155,47.948683,"","",https://docs.cdn.yougov.com/mzvq4c7ty8/econTabReport.pdf,76904,146578,10/20/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/17/2021,10/20/2021,American Research Group,C+,992,rv,1.0512673,0,47,48,45.294427,49.723267,"","",https://americanresearchgroup.com/economy/,76913,146640,10/21/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/18/2021,10/20/2021,RMG Research,B-,1200,rv,.44807242,0,47,47,46.448111,48.157927,"","",https://scottrasmussen.com/biden-43-approve-53-disapprove/,77146,148788,10/30/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/16/2021,10/21/2021,Lake Research Partners/The Tarrance Group,A/B,1000,rv,1.4421897,0,45.3,52.2,45.210406,51.405186,"","",https://politics.georgetown.edu/battleground-poll/october-2021/,77136,148734,10/28/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/18/2021,10/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20685177,0,42,56,44.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76910,146631,10/21/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/19/2021,10/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20719372,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76928,146684,10/22/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/18/2021,10/22/2021,Marist College,A,1032,rv,1.8150789,0,44,50,44.66903,49.777098,"","",https://maristpoll.marist.edu/polls/npr-pbs-newshour-marist-national-poll-trust-in-elections-threat-to-democracy-biden-approval-november-2021/,77150,148797,11/1/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/19/2021,10/21/2021,Trafalgar Group,A-,1083,lv,1.6365895,0,39.2,58.4,41.267846,55.668179,"","",https://www.thetrafalgargroup.org/news/nat-issues-biden-approval-1023/,76930,146688,10/22/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/20/2021,10/23/2021,HarrisX,B+,2727,rv,2.2835361,0,42,47,38.515736,48.700345,"","",https://thehill.com/hilltv/what-americas-thinking/579124-poll-biden-approval-slips-5-points-to-42-percent,77142,148757,10/29/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/20/2021,10/24/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12441928,0,43,56,45.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,76933,146696,10/25/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/21/2021,10/23/2021,RMG Research,B-,1200,rv,.44358491,0,43,53,42.448111,54.157927,"","",https://scottrasmussen.com/1108-biden-ja/,77524,149795,11/11/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/21/2021,10/25/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37141675,0,41,57,43.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77038,146820,10/26/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/20/2021,10/26/2021,Echelon Insights,B/C,1600,rv,1.2396117,0,45,52,43.736229,52.002156,"","",https://electioninnovation.org/research/nov-2021-election-integrity-survey/data/,77741,150144,11/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/22/2021,10/24/2021,Morning Consult,B,1999,rv,.84955011,0,46,51,44.431571,51.371327,"","",https://assets.morningconsult.com/wp-uploads/2021/10/27074729/2110134_crosstabs_POLITICO_RVs_v2_SH.pdf,77048,148583,10/27/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/22/2021,10/25/2021,Navigator Research,B/C,1001,rv,.82706174,0,43,53,42.239524,52.55762,"","",https://navigatorresearch.org/wp-content/uploads/2021/10/Navigator-Topline-F10.25.21.pdf?emci=8fb24a08-3538-ec11-9820-c896653b26c8&emdi=a9ae22ec-9c38-ec11-9820-c896653b26c8&ceid=1280100,77131,148722,10/28/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/24/2021,10/26/2021,YouGov,B+,1261,rv,1.0769793,0,45,49,45.729155,48.948683,"","",https://docs.cdn.yougov.com/qwffht37bk/econTabReport.pdf,77050,148610,10/27/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/23/2021,10/26/2021,Hart Research Associates/Public Opinion Strategies,B+,820,rv,1.2738789,0,45,52,44.622574,51.67219,"","",https://www.nbcnews.com/politics/meet-the-press/biden-s-job-rating-sinks-42-percent-nbc-news-poll-n1282781,77149,148795,10/31/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/24/2021,10/26/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20633084,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77051,148625,10/27/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/25/2021,10/27/2021,RMG Research,B-,1200,rv,.47243716,0,43,53,42.448111,54.157927,"","",https://scottrasmussen.com/biden-43-approve-53-disapprove/,77145,148773,10/30/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/25/2021,10/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20709177,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77134,148732,10/28/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/26/2021,10/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20743546,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77141,148754,10/29/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/27/2021,10/28/2021,Harris Poll,B+,1688,rv,1.9435177,0,43,52,41.525071,52.842361,"","",https://harvardharrispoll.com/wp-content/uploads/2021/11/HHP_October2021_Crosstabs.pdf,77168,148838,11/2/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/28/2021,10/30/2021,RMG Research,B-,1200,rv,.49673379,0,46,49,45.448111,50.157927,"","",https://scottrasmussen.com/1108-biden-ja/,77482,149794,11/11/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/27/2021,10/31/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12468091,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77153,148815,11/1/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/28/2021,11/1/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37237485,0,43,56,45.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77167,148837,11/2/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/29/2021,11/1/2021,Morning Consult,B,1996,rv,.83936386,0,45,51,43.431571,51.371327,"","",https://assets.morningconsult.com/wp-uploads/2021/11/02070634/2110196_crosstabs_POLITICO_RVs_v1_LM.pdf,77166,148836,11/2/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/31/2021,10/31/2021,Redfield & Wilton Strategies,B/C,1500,rv,.94847383,0,40,44,41.672108,49.44042,"","",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-31-october/,77199,148948,11/4/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/30/2021,11/2/2021,YouGov,B+,1303,rv,1.0851157,0,44,51,44.729155,50.948683,"","",https://docs.cdn.yougov.com/7ylf58dsj9/econTabReport.pdf,77170,148874,11/3/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,10/31/2021,11/2/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20690208,0,44,55,46.254228,49.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77171,148888,11/3/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/1/2021,11/3/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20768023,0,44,54,46.254228,48.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77181,148918,11/4/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/2/2021,11/4/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20827387,0,43,55,45.254228,49.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77264,149036,11/5/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/1/2021,11/4/2021,SSRS,C,859,rv,.87002106,0,45,54,44.070721,52.984397,"","",https://www.cnn.com/2021/11/08/politics/cnn-poll-biden-job-approval/index.html,77478,149649,11/8/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/3/2021,11/5/2021,Suffolk University,B+,1000,rv,1.5628273,0,37.8,59,39.545213,56.72799,"","",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/11_8_2021_marginals.pdf?la=en&hash=1794FE2E578E79ED2EFC35B6E8DAC2C44B8B06CD,77474,149539,11/7/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/3/2021,11/4/2021,Emerson College,A-,1000,rv,1.6321289,0,41.3,50.4,41.428052,51.665392,"","",https://emersonpolling.reportablenews.com/pr/november-2021-national-poll-biden-job-approval-drops-again,77425,149369,11/5/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/3/2021,11/7/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12551607,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77477,149645,11/8/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/1/2021,11/9/2021,Susquehanna Polling & Research,B+,800,lv,1.2943597,0,36,52,36.787767,52.361312,"","",https://thefederalist.com/2021/11/10/new-fdrlst-susquehanna-poll-shows-bidens-approval-sliding-to-36-percent-widespread-disapproval-of-critical-race-theory/,77497,149745,11/10/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/4/2021,11/7/2021,RMG Research,B-,1200,rv,.53734014,0,44,50,43.448111,51.157927,"","",https://scottrasmussen.com/1108-biden-ja/,77523,149793,11/11/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/4/2021,11/8/2021,Monmouth University,A,726,rv,1.3914097,0,43,49,44.073884,49.138861,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_101021.pdf/,77489,149724,11/10/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/4/2021,11/8/2021,Navigator Research,B/C,1003,rv,.8233806,0,47,50,46.239524,49.55762,"","",https://navigatorresearch.org/wp-content/uploads/2021/11/Navigator-Toplines-11.10.2021.pdf,77526,149798,11/12/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/4/2021,11/8/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37489016,0,40,59,42.254228,53.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77483,149673,11/9/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/5/2021,11/7/2021,Morning Consult,B,1998,rv,.80233307,0,46,51,44.431571,51.371327,"","",https://assets.morningconsult.com/wp-uploads/2021/11/10105627/2111037_crosstabs_POLITICO_RVs_v1_CC.pdf,77485,149684,11/10/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/7/2021,11/9/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20887582,0,40,59,42.254228,53.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77488,149722,11/10/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/6/2021,11/9/2021,YouGov,B+,1258,rv,1.0073663,0,45,49,45.729155,48.948683,"","",https://docs.cdn.yougov.com/87gqotkd1s/econTabReport.pdf,77486,149698,11/10/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/7/2021,11/10/2021,ABC News/The Washington Post,A+,882,rv,1.7729829,0,38,57,39.255289,55.582963,"","",https://www.washingtonpost.com/context/nov-7-10-2021-washington-post-abc-news-poll/160508a9-cea2-4433-92c8-6dc51838721e/?itid=lk_inline_manual_2,77530,149828,11/14/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/8/2021,11/10/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20994768,0,41,58,43.254228,52.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77517,149786,11/11/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/8/2021,11/9/2021,RMG Research,B-,1200,rv,.52605564,0,40,55,39.448111,56.157927,"","",https://scottrasmussen.com/1108-biden-ja/,77522,149792,11/11/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/9/2021,11/11/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21068563,0,42,57,44.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77528,149802,11/12/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/10/2021,11/12/2021,The Winston Group,A/B,1000,rv,1.4722681,0,45,47,44.514978,49.749525,"","",https://s-corp.org/wp-content/uploads/2021/11/S-Corp-National-Survey-Key-Findings-Nov-2021.pdf,77743,150162,11/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/10/2021,11/14/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12699415,0,43,56,45.254228,50.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77532,149832,11/15/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/11/2021,11/15/2021,Quinnipiac University,A-,1262,rv,1.8286616,0,38,53,40.509012,52.620559,"","",https://poll.qu.edu/poll-release?releaseid=3827,77733,150104,11/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/11/2021,11/15/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.38129675,0,41,57,43.254228,51.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77574,149907,11/16/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/11/2021,11/14/2021,The Bullfinch Group,"",1000,rv,.99421702,0,44,53,42.871377,53.504723,"","",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q4-nationwide-survey,77572,149888,11/15/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/13/2021,11/15/2021,Morning Consult,B,1998,rv,.68518699,0,44,53,42.431571,53.371327,"","",https://assets.morningconsult.com/wp-uploads/2021/11/17072513/2111084_crosstabs_POLITICO_RVs_v1_SH.pdf,77677,150011,11/17/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/11/2021,11/16/2021,McLaughlin & Associates,C/D,1000,lv,.75936529,0,42,56,41.358798,54.86209,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/11/National-Monthly-November-Release-1.pdf,77791,150317,11/19/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/12/2021,11/18/2021,Echelon Insights,B/C,839,lv,1.0237155,0,47,51,45.736229,51.002156,"","",https://echeloninsights.com/in-the-news/november-omnibus-politics/,77792,150343,11/19/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/14/2021,11/16/2021,YouGov,B+,1299,rv,.93273414,0,43,51,43.729155,50.948683,"","",https://docs.cdn.yougov.com/anoy7rtkl2/econTabReport.pdf,77678,150026,11/17/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/14/2021,11/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21542654,0,41,58,43.254228,52.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77679,150046,11/17/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/15/2021,11/15/2021,Redfield & Wilton Strategies,B/C,1500,rv,1.0203572,0,37,46,38.672108,51.44042,"","",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-15-november-2021/,77744,150163,11/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/15/2021,11/16/2021,RMG Research,B-,1200,rv,.49642443,0,41,53,40.448111,54.157927,"","",https://scottrasmussen.com/biden-43-approve-52-disapprove-build-back-better-plan-unlikely-to-help/,77889,150529,11/29/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/14/2021,11/17/2021,Beacon Research/Shaw & Company Research,A,1003,rv,1.7649762,0,44,54,42.764447,53.497254,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/11/Fox_November-14-17_National_Topline_November-18-Release.pdf,77770,150251,11/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/15/2021,11/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21659546,0,41,59,43.254228,53.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77740,150143,11/18/2021,16:23:28 23 Mar 2022
Joe Biden,Voters,3/23/2022,11/16/2021,11/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21899102,0,41,58,43.254228,52.598632,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,77788,150314,11/19/2021,16:23:28 23 Mar 2022
